"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Thu Mar  3 15:31:59 2016","1.00","19.23","0.00","1.00","40.51","-1.00","1.00","999.57","-1.00","1.00","2.76","48.33","272.64"
"Thu Mar  3 15:32:35 2016","1.00","19.27","0.00","1.00","40.81","-1.00","1.00","999.55","-1.00","1.00","2.93","48.61","277.78"
"Thu Mar  3 15:33:10 2016","1.00","19.33","0.00","1.00","40.69","-1.00","1.00","999.50","-1.00","1.00","2.54","48.06","280.97"
"Thu Mar  3 15:33:46 2016","1.00","19.34","0.00","1.00","40.65","-1.00","1.00","999.59","-1.00","1.00","2.56","48.44","285.20"
"Thu Mar  3 15:34:21 2016","1.00","19.34","0.00","1.00","40.60","-1.00","1.00","999.58","-1.00","1.00","3.05","48.00","288.92"
"Thu Mar  3 15:34:57 2016","1.00","19.33","0.00","1.00","40.15","-1.00","1.00","999.57","-1.00","1.00","3.10","48.35","293.32"
"Thu Mar  3 15:35:32 2016","1.00","19.40","0.00","1.00","40.46","-1.00","1.00","999.54","-1.00","1.00","2.77","48.29","298.03"
"Thu Mar  3 15:36:08 2016","1.00","19.25","0.00","1.00","41.31","-1.00","1.00","999.59","-1.00","1.00","1.94","47.85","301.30"
"Thu Mar  3 15:36:44 2016","1.00","19.24","0.00","1.00","40.41","-1.00","1.00","999.56","-1.00","1.00","2.05","47.83","304.99"
"Thu Mar  3 15:37:19 2016","1.00","19.36","0.00","1.00","41.02","-1.00","1.00","999.56","-1.00","1.00","1.55","47.48","308.11"
"Thu Mar  3 15:37:55 2016","1.00","19.26","0.00","1.00","40.53","-1.00","1.00","999.56","-1.00","1.00","2.69","48.37","312.42"
"Thu Mar  3 15:38:30 2016","1.00","19.27","0.00","1.00","40.40","-1.00","1.00","999.50","-1.00","1.00","2.63","48.09","314.66"
"Thu Mar  3 15:39:06 2016","1.00","19.36","0.00","1.00","40.48","-1.00","1.00","999.51","-1.00","1.00","2.47","47.82","318.11"
"Thu Mar  3 15:39:42 2016","1.00","19.36","0.00","1.00","40.65","-1.00","1.00","999.48","-1.00","1.00","2.90","47.96","321.67"
"Thu Mar  3 15:40:17 2016","1.00","19.39","0.00","1.00","40.38","-1.00","1.00","999.48","-1.00","1.00","2.76","48.30","324.73"
"Thu Mar  3 15:40:53 2016","1.00","19.22","0.00","1.00","39.99","-1.00","1.00","999.51","-1.00","1.00","2.81","48.04","328.05"
"Thu Mar  3 15:41:28 2016","1.00","19.32","0.00","1.00","40.20","-1.00","1.00","999.53","-1.00","1.00","2.66","48.06","330.33"
"Thu Mar  3 15:42:04 2016","1.00","19.25","0.00","1.00","40.33","-1.00","1.00","999.48","-1.00","1.00","2.98","48.17","333.08"
"Thu Mar  3 15:42:40 2016","1.00","19.35","0.00","1.00","40.53","-1.00","1.00","999.48","-1.00","1.00","2.79","48.15","335.51"
"Thu Mar  3 15:43:15 2016","1.00","19.14","0.00","1.00","40.23","-1.00","1.00","999.46","-1.00","1.00","2.67","48.33","337.57"
"Thu Mar  3 15:43:51 2016","1.00","19.31","0.00","1.00","40.82","-1.00","1.00","999.49","-1.00","1.00","2.78","48.05","339.98"
"Thu Mar  3 15:44:27 2016","1.00","19.30","0.00","1.00","39.47","-1.00","1.00","999.47","-1.00","1.00","2.67","48.17","343.76"
"Thu Mar  3 15:45:02 2016","1.00","19.35","0.00","1.00","40.12","-1.00","1.00","999.47","-1.00","1.00","3.31","48.21","345.88"
"Thu Mar  3 15:45:37 2016","1.00","19.37","0.00","1.00","40.63","-1.00","1.00","999.49","-1.00","1.00","2.40","48.32","348.76"
"Thu Mar  3 15:46:13 2016","1.00","19.30","0.00","1.00","39.27","-1.00","1.00","999.46","-1.00","1.00","2.69","48.31","350.41"
"Thu Mar  3 15:46:49 2016","1.00","19.22","0.00","1.00","39.61","-1.00","1.00","999.48","-1.00","1.00","0.82","47.84","353.32"
"Thu Mar  3 15:47:24 2016","1.00","19.31","0.00","1.00","40.56","-1.00","1.00","999.45","-1.00","1.00","2.54","48.31","355.83"
"Thu Mar  3 15:48:00 2016","1.00","19.32","0.00","1.00","40.06","-1.00","1.00","999.44","-1.00","1.00","1.67","48.46","357.27"
"Thu Mar  3 15:48:35 2016","1.00","19.36","0.00","1.00","39.53","-1.00","1.00","999.42","-1.00","1.00","2.51","48.53","0.09"
"Thu Mar  3 15:49:11 2016","1.00","19.16","0.00","1.00","40.38","-1.00","1.00","999.46","-1.00","1.00","2.77","48.13","2.34"
"Thu Mar  3 15:49:46 2016","1.00","19.28","0.00","1.00","40.33","-1.00","1.00","999.42","-1.00","1.00","2.50","48.35","5.02"
"Thu Mar  3 15:50:22 2016","1.00","19.23","0.00","1.00","39.29","-1.00","1.00","999.45","-1.00","1.00","2.20","48.89","7.74"
"Thu Mar  3 15:50:57 2016","1.00","19.23","0.00","1.00","40.61","-1.00","1.00","999.43","-1.00","1.00","2.25","48.04","11.33"
"Thu Mar  3 15:51:33 2016","1.00","19.34","0.00","1.00","40.30","-1.00","1.00","999.42","-1.00","1.00","2.05","48.46","12.89"
"Thu Mar  3 15:52:09 2016","1.00","19.19","0.00","1.00","40.45","-1.00","1.00","999.43","-1.00","1.00","2.03","48.07","14.81"
"Thu Mar  3 15:52:45 2016","1.00","19.47","0.00","1.00","39.51","-1.00","1.00","999.42","-1.00","1.00","3.65","47.85","20.33"
"Thu Mar  3 15:53:20 2016","1.00","19.12","0.00","1.00","40.28","-1.00","1.00","999.40","-1.00","1.00","2.59","48.26","23.88"
"Thu Mar  3 15:53:56 2016","1.00","19.19","0.00","1.00","41.43","-1.00","1.00","999.44","-1.00","1.00","3.82","47.94","28.25"
"Thu Mar  3 15:54:32 2016","1.00","19.37","0.00","1.00","39.38","-1.00","1.00","999.41","-1.00","1.00","3.35","47.46","33.61"
"Thu Mar  3 15:55:07 2016","1.00","19.36","0.00","1.00","40.39","-1.00","1.00","999.44","-1.00","1.00","2.55","48.51","36.38"
"Thu Mar  3 15:55:43 2016","1.00","19.31","0.00","1.00","40.93","-1.00","1.00","999.43","-1.00","1.00","0.26","48.37","40.61"
"Thu Mar  3 15:56:18 2016","1.00","19.32","0.00","1.00","39.71","-1.00","1.00","999.39","-1.00","1.00","2.86","48.55","48.67"
"Thu Mar  3 15:56:54 2016","1.00","19.30","0.00","1.00","40.60","-1.00","1.00","999.41","-1.00","1.00","1.18","47.96","54.78"
"Thu Mar  3 15:57:30 2016","1.00","19.30","0.00","1.00","40.47","-1.00","1.00","999.37","-1.00","1.00","2.61","48.77","61.04"
"Thu Mar  3 15:58:05 2016","1.00","19.23","0.00","1.00","40.00","-1.00","1.00","999.40","-1.00","1.00","2.50","48.07","69.94"
"Thu Mar  3 15:58:41 2016","1.00","19.27","0.00","1.00","39.79","-1.00","1.00","999.43","-1.00","1.00","2.93","48.16","79.32"
"Thu Mar  3 15:59:16 2016","1.00","19.26","0.00","1.00","39.68","-1.00","1.00","999.41","-1.00","1.00","2.83","48.64","88.56"
"Thu Mar  3 15:59:52 2016","1.00","19.34","0.00","1.00","40.15","-1.00","1.00","999.43","-1.00","1.00","2.79","48.29","97.58"
"Thu Mar  3 16:00:27 2016","1.00","19.24","0.00","1.00","40.93","-1.00","1.00","999.37","-1.00","1.00","3.00","48.13","104.07"
"Thu Mar  3 16:01:03 2016","1.00","19.14","0.00","1.00","40.36","-1.00","1.00","999.41","-1.00","1.00","1.14","47.31","109.70"
"Thu Mar  3 16:01:39 2016","1.00","19.25","0.00","1.00","39.94","-1.00","1.00","999.40","-1.00","1.00","2.63","48.58","117.69"
"Thu Mar  3 16:02:14 2016","1.00","19.12","0.00","1.00","40.46","-1.00","1.00","999.48","-1.00","1.00","3.27","48.37","123.86"
"Thu Mar  3 16:02:50 2016","1.00","19.32","0.00","1.00","40.39","-1.00","1.00","999.42","-1.00","1.00","2.34","48.54","127.63"
"Thu Mar  3 16:03:25 2016","1.00","19.31","0.00","1.00","40.38","-1.00","1.00","999.43","-1.00","1.00","2.13","48.03","131.18"
"Thu Mar  3 16:04:01 2016","1.00","19.20","0.00","1.00","41.25","-1.00","1.00","999.42","-1.00","1.00","3.32","48.93","134.99"
"Thu Mar  3 16:04:36 2016","1.00","19.20","0.00","1.00","40.56","-1.00","1.00","999.45","-1.00","1.00","2.69","48.05","137.38"
"Thu Mar  3 16:05:12 2016","1.00","19.15","0.00","1.00","40.69","-1.00","1.00","999.38","-1.00","1.00","1.06","46.49","137.34"
"Thu Mar  3 16:05:47 2016","1.00","19.20","0.00","1.00","41.62","-1.00","1.00","999.42","-1.00","1.00","3.12","48.24","143.67"
"Thu Mar  3 16:06:23 2016","1.00","19.03","0.00","1.00","40.23","-1.00","1.00","999.41","-1.00","1.00","1.84","48.06","145.13"
"Thu Mar  3 16:06:59 2016","1.00","19.29","0.00","1.00","40.54","-1.00","1.00","999.39","-1.00","1.00","2.10","48.17","147.41"
"Thu Mar  3 16:07:35 2016","1.00","19.25","0.00","1.00","40.48","-1.00","1.00","999.38","-1.00","1.00","2.30","48.24","149.37"
"Thu Mar  3 16:08:10 2016","1.00","19.18","0.00","1.00","40.57","-1.00","1.00","999.40","-1.00","1.00","2.67","49.26","151.53"
"Thu Mar  3 16:08:46 2016","1.00","19.13","0.00","1.00","39.33","-1.00","1.00","999.45","-1.00","1.00","2.02","48.20","152.28"
"Thu Mar  3 16:09:22 2016","1.00","19.16","0.00","1.00","40.21","-1.00","1.00","999.41","-1.00","1.00","2.17","48.25","154.31"
"Thu Mar  3 16:09:58 2016","1.00","19.30","0.00","1.00","40.49","-1.00","1.00","999.37","-1.00","1.00","2.56","48.72","156.15"
"Thu Mar  3 16:10:34 2016","1.00","19.22","0.00","1.00","40.24","-1.00","1.00","999.42","-1.00","1.00","2.29","48.29","157.14"
"Thu Mar  3 16:11:09 2016","1.00","19.30","0.00","1.00","40.30","-1.00","1.00","999.40","-1.00","1.00","1.98","47.99","157.77"
"Thu Mar  3 16:11:44 2016","1.00","19.22","0.00","1.00","40.79","-1.00","1.00","999.43","-1.00","1.00","3.79","47.98","159.66"
"Thu Mar  3 16:12:20 2016","1.00","19.13","0.00","1.00","40.72","-1.00","1.00","999.43","-1.00","1.00","2.38","48.41","160.24"
"Thu Mar  3 16:12:56 2016","1.00","19.15","0.00","1.00","40.28","-1.00","1.00","999.37","-1.00","1.00","2.79","47.78","161.32"
"Thu Mar  3 16:13:31 2016","1.00","19.29","0.00","1.00","40.46","-1.00","1.00","999.44","-1.00","1.00","3.48","48.34","161.23"
"Thu Mar  3 16:14:07 2016","1.00","19.32","0.00","1.00","39.92","-1.00","1.00","999.42","-1.00","1.00","2.88","48.50","162.93"
"Thu Mar  3 16:14:42 2016","1.00","19.37","0.00","1.00","42.44","-1.00","1.00","999.40","-1.00","1.00","2.64","48.47","163.21"
"Thu Mar  3 16:15:18 2016","1.00","19.33","0.00","1.00","40.45","-1.00","1.00","999.45","-1.00","1.00","2.19","47.85","163.63"
"Thu Mar  3 16:15:53 2016","1.00","19.14","0.00","1.00","40.29","-1.00","1.00","999.42","-1.00","1.00","2.77","48.40","164.81"
"Thu Mar  3 16:16:29 2016","1.00","19.25","0.00","1.00","40.42","-1.00","1.00","999.41","-1.00","1.00","2.52","48.13","164.18"
"Thu Mar  3 16:17:05 2016","1.00","19.26","0.00","1.00","40.43","-1.00","1.00","999.45","-1.00","1.00","2.53","48.62","164.35"
"Thu Mar  3 16:17:40 2016","1.00","19.23","0.00","1.00","39.35","-1.00","1.00","999.45","-1.00","1.00","1.24","48.29","163.76"
"Thu Mar  3 16:18:16 2016","1.00","19.34","0.00","1.00","40.42","-1.00","1.00","999.38","-1.00","1.00","2.62","48.32","164.07"
"Thu Mar  3 16:18:51 2016","1.00","19.38","0.00","1.00","40.59","-1.00","1.00","999.40","-1.00","1.00","2.55","47.98","163.68"
"Thu Mar  3 16:19:27 2016","1.00","19.23","0.00","1.00","40.28","-1.00","1.00","999.41","-1.00","1.00","2.85","48.45","163.45"
"Thu Mar  3 16:20:02 2016","1.00","19.22","0.00","1.00","40.54","-1.00","1.00","999.40","-1.00","1.00","2.70","48.27","162.64"
"Thu Mar  3 16:20:38 2016","1.00","19.09","0.00","1.00","40.33","-1.00","1.00","999.40","-1.00","1.00","2.33","48.17","162.35"
"Thu Mar  3 16:21:13 2016","1.00","19.39","0.00","1.00","40.33","-1.00","1.00","999.40","-1.00","1.00","2.61","48.30","162.15"
"Thu Mar  3 16:21:49 2016","1.00","19.33","0.00","1.00","40.45","-1.00","1.00","999.42","-1.00","1.00","2.60","48.34","162.13"
"Thu Mar  3 16:22:25 2016","1.00","19.34","0.00","1.00","40.37","-1.00","1.00","999.40","-1.00","1.00","2.53","48.26","161.89"
"Thu Mar  3 16:23:00 2016","1.00","19.37","0.00","1.00","40.48","-1.00","1.00","999.39","-1.00","1.00","1.76","48.38","161.51"
"Thu Mar  3 16:23:36 2016","1.00","19.31","0.00","1.00","40.81","-1.00","1.00","999.39","-1.00","1.00","2.56","48.17","161.80"
"Thu Mar  3 16:24:12 2016","1.00","19.31","0.00","1.00","40.40","-1.00","1.00","999.39","-1.00","1.00","2.42","48.57","161.58"
"Thu Mar  3 16:24:47 2016","1.00","19.39","0.00","1.00","40.52","-1.00","1.00","999.47","-1.00","1.00","2.46","47.65","161.74"
"Thu Mar  3 16:25:23 2016","1.00","19.22","0.00","1.00","42.11","-1.00","1.00","999.40","-1.00","1.00","3.19","48.15","161.36"
"Thu Mar  3 16:25:59 2016","1.00","19.29","0.00","1.00","40.65","-1.00","1.00","999.42","-1.00","1.00","2.31","48.13","161.93"
"Thu Mar  3 16:26:34 2016","1.00","19.23","0.00","1.00","40.51","-1.00","1.00","999.41","-1.00","1.00","2.25","47.86","162.57"
"Thu Mar  3 16:27:10 2016","1.00","19.22","0.00","1.00","40.57","-1.00","1.00","999.38","-1.00","1.00","2.81","48.12","162.70"
"Thu Mar  3 16:27:45 2016","1.00","19.27","0.00","1.00","40.96","-1.00","1.00","999.46","-1.00","1.00","2.63","48.34","163.91"
"Thu Mar  3 16:28:21 2016","1.00","19.37","0.00","1.00","40.48","-1.00","1.00","999.44","-1.00","1.00","2.42","47.76","164.44"
"Thu Mar  3 16:28:57 2016","1.00","19.40","0.00","1.00","40.82","-1.00","1.00","999.40","-1.00","1.00","2.47","48.46","164.85"
"Thu Mar  3 16:29:33 2016","1.00","19.29","0.00","1.00","40.91","-1.00","1.00","999.43","-1.00","1.00","2.74","48.42","166.11"
"Thu Mar  3 16:30:09 2016","1.00","19.19","0.00","1.00","41.19","-1.00","1.00","999.41","-1.00","1.00","2.51","47.76","166.50"
"Thu Mar  3 16:30:44 2016","1.00","19.19","0.00","1.00","40.29","-1.00","1.00","999.41","-1.00","1.00","2.27","48.15","167.34"
"Thu Mar  3 16:31:20 2016","1.00","19.06","0.00","1.00","40.76","-1.00","1.00","999.38","-1.00","1.00","2.71","47.93","168.39"
"Thu Mar  3 16:31:55 2016","1.00","19.36","0.00","1.00","40.61","-1.00","1.00","999.37","-1.00","1.00","2.30","48.47","169.11"
"Thu Mar  3 16:32:31 2016","1.00","19.31","0.00","1.00","40.50","-1.00","1.00","999.39","-1.00","1.00","2.32","47.83","170.19"
"Thu Mar  3 16:33:06 2016","1.00","19.33","0.00","1.00","40.50","-1.00","1.00","999.39","-1.00","1.00","2.55","48.00","171.31"
"Thu Mar  3 16:33:42 2016","1.00","19.40","0.00","1.00","40.51","-1.00","1.00","999.38","-1.00","1.00","2.12","48.11","172.15"
"Thu Mar  3 16:34:18 2016","1.00","19.33","0.00","1.00","39.95","-1.00","1.00","999.38","-1.00","1.00","2.85","48.68","173.11"
"Thu Mar  3 16:34:53 2016","1.00","19.35","0.00","1.00","40.51","-1.00","1.00","999.37","-1.00","1.00","2.85","48.32","174.48"
"Thu Mar  3 16:35:29 2016","1.00","19.33","0.00","1.00","40.54","-1.00","1.00","999.38","-1.00","1.00","2.57","47.97","175.41"
"Thu Mar  3 16:36:05 2016","1.00","19.38","0.00","1.00","40.21","-1.00","1.00","999.34","-1.00","1.00","2.21","48.60","176.54"
"Thu Mar  3 16:36:40 2016","1.00","19.16","0.00","1.00","40.91","-1.00","1.00","999.43","-1.00","1.00","2.44","48.22","177.83"
"Thu Mar  3 16:37:16 2016","1.00","19.13","0.00","1.00","40.54","-1.00","1.00","999.34","-1.00","1.00","2.67","48.59","178.76"
"Thu Mar  3 16:37:52 2016","1.00","19.33","0.00","1.00","40.39","-1.00","1.00","999.36","-1.00","1.00","3.29","48.21","179.70"
"Thu Mar  3 16:38:27 2016","1.00","19.33","0.00","1.00","40.81","-1.00","1.00","999.40","-1.00","1.00","2.06","48.17","181.02"
"Thu Mar  3 16:39:03 2016","1.00","19.18","0.00","1.00","40.25","-1.00","1.00","999.34","-1.00","1.00","2.47","47.99","182.06"
"Thu Mar  3 16:39:38 2016","1.00","19.32","0.00","1.00","40.54","-1.00","1.00","999.37","-1.00","1.00","2.52","47.80","183.10"
"Thu Mar  3 16:40:14 2016","1.00","19.32","0.00","1.00","40.43","-1.00","1.00","999.38","-1.00","1.00","2.33","48.63","184.40"
"Thu Mar  3 16:40:49 2016","1.00","19.27","0.00","1.00","40.19","-1.00","1.00","999.35","-1.00","1.00","2.62","48.43","185.13"
"Thu Mar  3 16:41:25 2016","1.00","19.14","0.00","1.00","40.92","-1.00","1.00","999.36","-1.00","1.00","2.40","48.07","186.08"
"Thu Mar  3 16:42:01 2016","1.00","19.22","0.00","1.00","40.78","-1.00","1.00","999.33","-1.00","1.00","3.25","47.98","187.77"
"Thu Mar  3 16:42:36 2016","1.00","19.37","0.00","1.00","41.91","-1.00","1.00","999.34","-1.00","1.00","2.79","48.31","189.10"
"Thu Mar  3 16:43:12 2016","1.00","19.17","0.00","1.00","40.46","-1.00","1.00","999.34","-1.00","1.00","2.79","47.57","190.13"
"Thu Mar  3 16:43:47 2016","1.00","19.34","0.00","1.00","40.20","-1.00","1.00","999.36","-1.00","1.00","2.94","47.68","191.17"
"Thu Mar  3 16:44:23 2016","1.00","19.36","0.00","1.00","40.38","-1.00","1.00","999.36","-1.00","1.00","2.63","48.03","191.99"
"Thu Mar  3 16:44:59 2016","1.00","19.34","0.00","1.00","40.47","-1.00","1.00","999.32","-1.00","1.00","2.48","48.16","193.43"
"Thu Mar  3 16:45:34 2016","1.00","19.36","0.00","1.00","40.08","-1.00","1.00","999.38","-1.00","1.00","2.74","47.50","194.47"
"Thu Mar  3 16:46:10 2016","1.00","19.19","0.00","1.00","40.56","-1.00","1.00","999.39","-1.00","1.00","2.21","48.35","195.83"
"Thu Mar  3 16:46:46 2016","1.00","19.15","0.00","1.00","40.42","-1.00","1.00","999.35","-1.00","1.00","2.60","47.86","196.84"
"Thu Mar  3 16:47:21 2016","1.00","19.27","0.00","1.00","40.20","-1.00","1.00","999.32","-1.00","1.00","2.42","47.92","198.53"
"Thu Mar  3 16:47:57 2016","1.00","19.28","0.00","1.00","41.38","-1.00","1.00","999.30","-1.00","1.00","3.45","47.88","200.20"
"Thu Mar  3 16:48:32 2016","1.00","19.21","0.00","1.00","40.79","-1.00","1.00","999.30","-1.00","1.00","1.49","48.03","201.72"
"Thu Mar  3 16:49:08 2016","1.00","19.27","0.00","1.00","40.56","-1.00","1.00","999.22","-1.00","1.00","2.38","48.12","203.15"
"Thu Mar  3 16:49:43 2016","1.00","19.30","0.00","1.00","40.58","-1.00","1.00","999.30","-1.00","1.00","2.62","48.31","204.10"
"Thu Mar  3 16:50:19 2016","1.00","19.39","0.00","1.00","40.42","-1.00","1.00","999.32","-1.00","1.00","2.60","48.81","205.67"
"Thu Mar  3 16:50:55 2016","1.00","19.43","0.00","1.00","40.45","-1.00","1.00","999.31","-1.00","1.00","2.40","47.37","208.67"
"Thu Mar  3 16:51:30 2016","1.00","19.31","0.00","1.00","40.88","-1.00","1.00","999.33","-1.00","1.00","2.01","47.88","209.20"
"Thu Mar  3 16:52:06 2016","1.00","19.26","0.00","1.00","38.99","-1.00","1.00","999.35","-1.00","1.00","2.88","47.69","212.07"
"Thu Mar  3 16:52:42 2016","1.00","19.30","0.00","1.00","40.36","-1.00","1.00","999.41","-1.00","1.00","2.41","47.59","212.65"
"Thu Mar  3 16:53:17 2016","1.00","19.36","0.00","1.00","41.57","-1.00","1.00","999.40","-1.00","1.00","2.65","48.04","214.87"
"Thu Mar  3 16:53:53 2016","1.00","19.19","0.00","1.00","39.89","-1.00","1.00","999.42","-1.00","1.00","2.44","47.72","216.79"
"Thu Mar  3 16:54:28 2016","1.00","19.20","0.00","1.00","41.35","-1.00","1.00","999.43","-1.00","1.00","2.26","48.40","218.26"
"Thu Mar  3 16:55:04 2016","1.00","19.24","0.00","1.00","39.57","-1.00","1.00","999.39","-1.00","1.00","2.72","47.61","221.70"
"Thu Mar  3 16:55:40 2016","1.00","19.45","0.00","1.00","40.49","-1.00","1.00","999.41","-1.00","1.00","2.66","48.10","223.18"
"Thu Mar  3 16:56:15 2016","1.00","19.33","0.00","1.00","39.92","-1.00","1.00","999.41","-1.00","1.00","2.60","47.71","225.43"
"Thu Mar  3 16:56:51 2016","1.00","19.32","0.00","1.00","39.20","-1.00","1.00","999.38","-1.00","1.00","0.99","48.40","228.06"
"Thu Mar  3 16:57:27 2016","1.00","19.34","0.00","1.00","40.02","-1.00","1.00","999.38","-1.00","1.00","2.56","48.16","229.57"
"Thu Mar  3 16:58:03 2016","1.00","19.30","0.00","1.00","40.48","-1.00","1.00","999.41","-1.00","1.00","2.32","48.04","231.87"
"Thu Mar  3 16:58:38 2016","1.00","19.33","0.00","1.00","40.09","-1.00","1.00","999.41","-1.00","1.00","2.26","48.01","234.05"
"Thu Mar  3 16:59:14 2016","1.00","19.18","0.00","1.00","40.18","-1.00","1.00","999.39","-1.00","1.00","2.25","47.71","236.80"
"Thu Mar  3 16:59:49 2016","1.00","19.31","0.00","1.00","39.42","-1.00","1.00","999.41","-1.00","1.00","2.43","47.36","239.55"
"Thu Mar  3 17:00:25 2016","1.00","19.32","0.00","1.00","40.21","-1.00","1.00","999.41","-1.00","1.00","2.24","47.63","242.95"
"Thu Mar  3 17:01:00 2016","1.00","19.29","0.00","1.00","40.58","-1.00","1.00","999.38","-1.00","1.00","3.59","47.77","245.83"
"Thu Mar  3 17:01:36 2016","1.00","19.34","0.00","1.00","40.41","-1.00","1.00","999.40","-1.00","1.00","2.63","48.31","248.73"
"Thu Mar  3 17:02:11 2016","1.00","19.05","0.00","1.00","40.43","-1.00","1.00","999.43","-1.00","1.00","1.86","47.99","251.90"
"Thu Mar  3 17:02:47 2016","1.00","19.21","0.00","1.00","40.47","-1.00","1.00","999.42","-1.00","1.00","2.30","48.04","255.84"
"Thu Mar  3 17:03:23 2016","1.00","19.31","0.00","1.00","39.43","-1.00","1.00","999.47","-1.00","1.00","2.20","48.33","259.70"
"Thu Mar  3 17:03:59 2016","1.00","19.28","0.00","1.00","40.45","-1.00","1.00","999.44","-1.00","1.00","2.45","48.15","263.01"
"Thu Mar  3 17:04:34 2016","1.00","19.19","0.00","1.00","40.20","-1.00","1.00","999.43","-1.00","1.00","2.37","48.02","265.47"
"Thu Mar  3 17:05:10 2016","1.00","19.38","0.00","1.00","40.31","-1.00","1.00","999.48","-1.00","1.00","2.49","48.18","269.08"
"Thu Mar  3 17:05:45 2016","1.00","19.29","0.00","1.00","40.69","-1.00","1.00","999.43","-1.00","1.00","2.51","48.40","273.91"
"Thu Mar  3 17:06:21 2016","1.00","19.32","0.00","1.00","40.35","-1.00","1.00","999.46","-1.00","1.00","2.49","48.07","277.23"
"Thu Mar  3 17:06:56 2016","1.00","19.17","0.00","1.00","40.44","-1.00","1.00","999.47","-1.00","1.00","2.43","48.19","280.46"
"Thu Mar  3 17:07:32 2016","1.00","19.25","0.00","1.00","40.30","-1.00","1.00","999.49","-1.00","1.00","2.51","48.58","284.86"
"Thu Mar  3 17:08:08 2016","1.00","19.09","0.00","1.00","40.80","-1.00","1.00","999.46","-1.00","1.00","2.54","48.18","287.84"
"Thu Mar  3 17:08:43 2016","1.00","19.35","0.00","1.00","39.99","-1.00","1.00","999.46","-1.00","1.00","3.33","48.22","291.60"
"Thu Mar  3 17:09:19 2016","1.00","19.23","0.00","1.00","40.23","-1.00","1.00","999.47","-1.00","1.00","2.73","48.21","295.23"
"Thu Mar  3 17:09:54 2016","1.00","19.13","0.00","1.00","40.31","-1.00","1.00","999.45","-1.00","1.00","3.84","48.15","300.16"
"Thu Mar  3 17:10:30 2016","1.00","19.30","0.00","1.00","40.10","-1.00","1.00","999.45","-1.00","1.00","3.71","47.99","303.55"
"Thu Mar  3 17:11:06 2016","1.00","19.24","0.00","1.00","40.31","-1.00","1.00","999.44","-1.00","1.00","2.68","48.16","305.97"
