"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Mon Feb 29 11:31:28 2016","1.00","19.09","0.00","1.00","41.54","-1.00","1.00","1005.25","0.00","1.00","0.36","49.98","193.53"
"Mon Feb 29 11:32:02 2016","1.00","19.11","0.00","1.00","42.09","-1.00","1.00","1005.22","0.00","1.00","1.65","50.60","193.97"
"Mon Feb 29 11:32:36 2016","1.00","19.08","0.00","1.00","41.67","-1.00","1.00","1005.21","0.00","1.00","0.19","50.56","195.23"
"Mon Feb 29 11:33:11 2016","1.00","19.10","0.00","1.00","41.61","-1.00","1.00","1005.14","0.00","1.00","1.76","49.94","195.70"
"Mon Feb 29 11:33:45 2016","1.00","19.20","0.00","1.00","41.75","-1.00","1.00","1005.13","0.00","1.00","2.96","49.05","198.51"
"Mon Feb 29 11:34:19 2016","1.00","19.11","0.00","1.00","41.93","-1.00","1.00","1005.11","0.00","1.00","1.45","49.86","198.22"
"Mon Feb 29 11:34:53 2016","1.00","19.11","0.00","1.00","41.58","-1.00","1.00","1005.22","0.00","1.00","359.50","50.21","198.49"
"Mon Feb 29 11:35:27 2016","1.00","19.06","0.00","1.00","41.44","-1.00","1.00","1005.15","0.00","1.00","0.27","50.40","198.82"
"Mon Feb 29 11:36:01 2016","1.00","19.11","0.00","1.00","41.83","-1.00","1.00","1005.15","0.00","1.00","359.93","49.95","199.97"
"Mon Feb 29 11:36:35 2016","1.00","19.12","0.00","1.00","41.57","-1.00","1.00","1005.18","0.00","1.00","358.12","49.89","201.01"
"Mon Feb 29 11:37:09 2016","1.00","19.02","0.00","1.00","41.89","-1.00","1.00","1005.13","0.00","1.00","1.45","49.82","202.11"
"Mon Feb 29 11:37:43 2016","1.00","19.10","0.00","1.00","41.54","-1.00","1.00","1005.11","0.00","1.00","3.13","48.93","204.47"
"Mon Feb 29 11:38:17 2016","1.00","19.09","0.00","1.00","41.69","-1.00","1.00","1005.17","0.00","1.00","0.52","50.61","204.73"
"Mon Feb 29 11:38:51 2016","1.00","19.17","0.00","1.00","41.69","-1.00","1.00","1005.13","0.00","1.00","1.19","49.69","205.86"
"Mon Feb 29 11:39:26 2016","1.00","19.17","0.00","1.00","41.84","-1.00","1.00","1005.15","0.00","1.00","1.96","49.99","206.83"
"Mon Feb 29 11:40:00 2016","1.00","19.16","0.00","1.00","41.98","-1.00","1.00","1005.10","0.00","1.00","3.11","49.25","209.40"
"Mon Feb 29 11:40:34 2016","1.00","18.99","0.00","1.00","41.77","-1.00","1.00","1004.99","0.00","1.00","1.41","49.76","209.83"
"Mon Feb 29 11:41:08 2016","1.00","19.07","0.00","1.00","41.83","-1.00","1.00","1005.01","0.00","1.00","359.91","49.90","211.14"
"Mon Feb 29 11:41:42 2016","1.00","19.13","0.00","1.00","41.91","-1.00","1.00","1005.08","0.00","1.00","1.05","49.81","213.69"
"Mon Feb 29 11:42:16 2016","1.00","19.16","0.00","1.00","41.55","-1.00","1.00","1005.01","0.00","1.00","2.16","49.49","215.22"
"Mon Feb 29 11:42:50 2016","1.00","19.11","0.00","1.00","41.85","-1.00","1.00","1005.06","0.00","1.00","1.67","49.96","216.65"
"Mon Feb 29 11:43:24 2016","1.00","19.07","0.00","1.00","41.84","-1.00","1.00","1005.02","0.00","1.00","0.53","50.33","218.86"
"Mon Feb 29 11:43:58 2016","1.00","19.07","0.00","1.00","42.95","-1.00","1.00","1005.01","0.00","1.00","1.16","50.18","221.84"
"Mon Feb 29 11:44:33 2016","1.00","18.99","0.00","1.00","41.79","-1.00","1.00","1005.01","0.00","1.00","0.10","49.89","223.93"
"Mon Feb 29 11:45:07 2016","1.00","19.03","0.00","1.00","41.93","-1.00","1.00","1004.99","0.00","1.00","2.73","49.34","228.56"
"Mon Feb 29 11:45:41 2016","1.00","19.06","0.00","1.00","41.93","-1.00","1.00","1005.02","0.00","1.00","2.04","50.35","230.10"
"Mon Feb 29 11:46:15 2016","1.00","19.05","0.00","1.00","41.53","-1.00","1.00","1004.97","0.00","1.00","0.47","50.08","233.33"
"Mon Feb 29 11:46:49 2016","1.00","19.15","0.00","1.00","41.94","-1.00","1.00","1004.93","0.00","1.00","1.26","49.94","237.08"
"Mon Feb 29 11:47:23 2016","1.00","19.15","0.00","1.00","41.91","-1.00","1.00","1004.95","0.00","1.00","2.65","50.38","240.02"
"Mon Feb 29 11:47:57 2016","1.00","19.09","0.00","1.00","41.82","-1.00","1.00","1004.97","0.00","1.00","1.31","49.67","244.46"
"Mon Feb 29 11:48:31 2016","1.00","19.16","0.00","1.00","41.92","-1.00","1.00","1004.96","0.00","1.00","0.91","49.75","247.95"
"Mon Feb 29 11:49:05 2016","1.00","18.96","0.00","1.00","41.86","-1.00","1.00","1004.95","0.00","1.00","0.85","49.62","250.90"
"Mon Feb 29 11:49:40 2016","1.00","19.12","0.00","1.00","41.67","-1.00","1.00","1005.00","0.00","1.00","1.53","50.02","256.01"
"Mon Feb 29 11:50:14 2016","1.00","19.15","0.00","1.00","41.78","-1.00","1.00","1004.98","0.00","1.00","1.46","49.17","259.69"
"Mon Feb 29 11:50:48 2016","1.00","19.15","0.00","1.00","41.81","-1.00","1.00","1004.93","0.00","1.00","2.89","50.17","264.01"
"Mon Feb 29 11:51:22 2016","1.00","19.21","0.00","1.00","41.66","-1.00","1.00","1005.01","0.00","1.00","1.74","50.78","266.70"
"Mon Feb 29 11:51:56 2016","1.00","19.08","0.00","1.00","42.81","-1.00","1.00","1004.93","0.00","1.00","1.37","49.60","269.91"
"Mon Feb 29 11:52:30 2016","1.00","19.05","0.00","1.00","41.66","-1.00","1.00","1004.91","0.00","1.00","0.07","49.77","273.48"
"Mon Feb 29 11:53:04 2016","1.00","18.95","0.00","1.00","41.87","-1.00","1.00","1004.91","0.00","1.00","1.57","49.63","277.15"
"Mon Feb 29 11:53:38 2016","1.00","18.99","0.00","1.00","41.23","-1.00","1.00","1004.94","0.00","1.00","1.63","49.91","280.62"
"Mon Feb 29 11:54:12 2016","1.00","18.99","0.00","1.00","41.54","-1.00","1.00","1004.93","0.00","1.00","0.97","50.15","283.00"
"Mon Feb 29 11:54:47 2016","1.00","19.09","0.00","1.00","41.69","-1.00","1.00","1004.99","0.00","1.00","1.92","50.30","286.26"
"Mon Feb 29 11:55:21 2016","1.00","19.11","0.00","1.00","41.62","-1.00","1.00","1004.92","0.00","1.00","2.54","49.63","288.86"
"Mon Feb 29 11:55:55 2016","1.00","19.03","0.00","1.00","41.58","-1.00","1.00","1004.96","0.00","1.00","2.19","49.85","292.24"
"Mon Feb 29 11:56:29 2016","1.00","19.14","0.00","1.00","41.03","-1.00","1.00","1004.98","0.00","1.00","359.38","49.10","293.84"
"Mon Feb 29 11:57:03 2016","1.00","19.16","0.00","1.00","41.80","-1.00","1.00","1004.96","0.00","1.00","2.23","50.11","297.06"
"Mon Feb 29 11:57:37 2016","1.00","19.10","0.00","1.00","41.61","-1.00","1.00","1004.93","0.00","1.00","2.58","50.28","299.06"
"Mon Feb 29 11:58:11 2016","1.00","19.00","0.00","1.00","41.64","-1.00","1.00","1004.99","0.00","1.00","1.22","49.96","301.45"
"Mon Feb 29 11:58:45 2016","1.00","19.16","0.00","1.00","42.56","-1.00","1.00","1005.01","0.00","1.00","3.26","50.42","303.13"
"Mon Feb 29 11:59:19 2016","1.00","19.14","0.00","1.00","42.05","-1.00","1.00","1004.94","0.00","1.00","1.39","50.72","304.86"
"Mon Feb 29 11:59:54 2016","1.00","19.09","0.00","1.00","41.19","-1.00","1.00","1004.99","0.00","1.00","2.38","50.36","307.42"
"Mon Feb 29 12:00:28 2016","1.00","19.07","0.00","1.00","41.67","-1.00","1.00","1005.03","0.00","1.00","1.14","49.48","309.21"
"Mon Feb 29 12:01:02 2016","1.00","19.12","0.00","1.00","41.92","-1.00","1.00","1004.99","0.00","1.00","1.49","50.27","310.82"
"Mon Feb 29 12:01:36 2016","1.00","19.13","0.00","1.00","41.02","-1.00","1.00","1005.02","0.00","1.00","1.55","49.78","311.14"
"Mon Feb 29 12:02:10 2016","1.00","19.12","0.00","1.00","41.77","-1.00","1.00","1005.01","0.00","1.00","1.65","50.14","313.39"
"Mon Feb 29 12:02:44 2016","1.00","18.97","0.00","1.00","41.80","-1.00","1.00","1004.99","0.00","1.00","2.05","50.21","314.30"
"Mon Feb 29 12:03:18 2016","1.00","19.15","0.00","1.00","41.49","-1.00","1.00","1005.02","0.00","1.00","2.17","50.26","316.43"
"Mon Feb 29 12:03:53 2016","1.00","19.11","0.00","1.00","41.65","-1.00","1.00","1004.99","0.00","1.00","1.38","50.30","317.21"
"Mon Feb 29 12:04:27 2016","1.00","19.16","0.00","1.00","41.83","-1.00","1.00","1005.03","0.00","1.00","1.58","50.05","317.76"
"Mon Feb 29 12:05:01 2016","1.00","19.20","0.00","1.00","41.11","-1.00","1.00","1005.06","0.00","1.00","1.85","50.75","319.19"
"Mon Feb 29 12:05:35 2016","1.00","19.22","0.00","1.00","41.98","-1.00","1.00","1005.08","0.00","1.00","0.25","49.78","319.07"
"Mon Feb 29 12:06:09 2016","1.00","19.15","0.00","1.00","41.91","-1.00","1.00","1005.08","0.00","1.00","2.96","50.56","320.79"
"Mon Feb 29 12:06:43 2016","1.00","19.15","0.00","1.00","41.72","-1.00","1.00","1005.10","0.00","1.00","1.62","49.98","322.54"
"Mon Feb 29 12:07:17 2016","1.00","19.10","0.00","1.00","42.07","-1.00","1.00","1005.15","0.00","1.00","1.16","49.79","322.27"
"Mon Feb 29 12:07:51 2016","1.00","19.11","0.00","1.00","42.06","-1.00","1.00","1005.16","0.00","1.00","1.43","50.63","323.26"
"Mon Feb 29 12:08:25 2016","1.00","19.08","0.00","1.00","42.38","-1.00","1.00","1005.11","0.00","1.00","1.65","50.35","327.09"
"Mon Feb 29 12:08:59 2016","1.00","18.99","0.00","1.00","41.69","-1.00","1.00","1005.13","0.00","1.00","2.87","50.60","327.30"
"Mon Feb 29 12:09:34 2016","1.00","19.12","0.00","1.00","42.71","-1.00","1.00","1005.09","0.00","1.00","1.19","50.23","328.00"
"Mon Feb 29 12:10:08 2016","1.00","19.07","0.00","1.00","41.62","-1.00","1.00","1005.08","0.00","1.00","0.92","50.23","328.71"
"Mon Feb 29 12:10:42 2016","1.00","19.09","0.00","1.00","41.82","-1.00","1.00","1005.08","0.00","1.00","1.64","51.06","328.23"
"Mon Feb 29 12:11:16 2016","1.00","19.20","0.00","1.00","42.33","-1.00","1.00","1005.05","0.00","1.00","1.72","50.36","330.86"
"Mon Feb 29 12:11:50 2016","1.00","19.05","0.00","1.00","41.73","-1.00","1.00","1005.06","0.00","1.00","3.00","50.71","331.49"
"Mon Feb 29 12:12:24 2016","1.00","19.08","0.00","1.00","41.25","-1.00","1.00","1005.12","0.00","1.00","0.97","50.56","332.59"
"Mon Feb 29 12:12:58 2016","1.00","19.03","0.00","1.00","42.29","-1.00","1.00","1005.09","0.00","1.00","3.23","51.25","333.20"
"Mon Feb 29 12:13:32 2016","1.00","19.07","0.00","1.00","41.69","-1.00","1.00","1005.05","0.00","1.00","1.91","50.79","334.14"
"Mon Feb 29 12:14:06 2016","1.00","18.99","0.00","1.00","41.82","-1.00","1.00","1005.12","0.00","1.00","0.92","50.13","333.78"
"Mon Feb 29 12:14:40 2016","1.00","19.08","0.00","1.00","41.68","-1.00","1.00","1005.13","0.00","1.00","1.49","50.66","334.11"
"Mon Feb 29 12:15:14 2016","1.00","19.15","0.00","1.00","41.73","-1.00","1.00","1005.14","0.00","1.00","2.74","51.26","336.22"
"Mon Feb 29 12:15:48 2016","1.00","19.12","0.00","1.00","42.01","-1.00","1.00","1005.18","0.00","1.00","1.39","50.31","337.14"
"Mon Feb 29 12:16:22 2016","1.00","19.17","0.00","1.00","41.80","-1.00","1.00","1005.16","0.00","1.00","1.75","51.01","336.92"
"Mon Feb 29 12:16:57 2016","1.00","19.09","0.00","1.00","41.64","-1.00","1.00","1005.18","0.00","1.00","1.81","51.13","337.56"
"Mon Feb 29 12:17:31 2016","1.00","19.14","0.00","1.00","41.98","-1.00","1.00","1005.16","0.00","1.00","2.09","52.49","335.48"
"Mon Feb 29 12:18:05 2016","1.00","19.33","0.00","1.00","41.87","-1.00","1.00","1005.19","0.00","1.00","2.89","51.88","337.93"
"Mon Feb 29 12:18:39 2016","1.00","19.12","0.00","1.00","41.83","-1.00","1.00","1005.21","0.00","1.00","1.58","50.55","340.85"
"Mon Feb 29 12:19:13 2016","1.00","19.07","0.00","1.00","41.94","-1.00","1.00","1005.21","0.00","1.00","2.22","50.90","341.08"
"Mon Feb 29 12:19:47 2016","1.00","19.18","0.00","1.00","42.12","-1.00","1.00","1005.20","0.00","1.00","1.82","51.84","343.40"
"Mon Feb 29 12:20:21 2016","1.00","19.14","0.00","1.00","44.16","-1.00","1.00","1005.17","0.00","1.00","1.37","53.10","341.32"
"Mon Feb 29 12:20:55 2016","1.00","19.16","0.00","1.00","42.04","-1.00","1.00","1005.17","0.00","1.00","1.15","51.24","348.07"
"Mon Feb 29 12:21:30 2016","1.00","19.19","0.00","1.00","41.92","-1.00","1.00","1005.16","0.00","1.00","359.00","51.99","354.39"
"Mon Feb 29 12:22:04 2016","1.00","19.02","0.00","1.00","41.79","-1.00","1.00","1005.15","0.00","1.00","358.43","53.75","352.27"
"Mon Feb 29 12:22:38 2016","1.00","19.16","0.00","1.00","41.90","-1.00","1.00","1005.17","0.00","1.00","0.61","50.13","5.17"
"Mon Feb 29 12:23:12 2016","1.00","19.15","0.00","1.00","41.65","-1.00","1.00","1005.15","0.00","1.00","1.59","49.15","11.75"
"Mon Feb 29 12:23:46 2016","1.00","19.16","0.00","1.00","41.87","-1.00","1.00","1005.21","0.00","1.00","2.13","49.63","42.65"
"Mon Feb 29 12:24:20 2016","1.00","19.16","0.00","1.00","41.81","-1.00","1.00","1005.25","0.00","1.00","1.47","47.99","68.84"
"Mon Feb 29 12:24:54 2016","1.00","19.12","0.00","1.00","42.08","-1.00","1.00","1005.20","0.00","1.00","3.26","49.18","108.18"
"Mon Feb 29 12:25:28 2016","1.00","19.12","0.00","1.00","42.00","-1.00","1.00","1005.20","0.00","1.00","3.88","49.03","125.35"
"Mon Feb 29 12:26:03 2016","1.00","19.18","0.00","1.00","42.06","-1.00","1.00","1005.24","0.00","1.00","2.33","49.61","132.59"
"Mon Feb 29 12:26:37 2016","1.00","19.03","0.00","1.00","41.94","-1.00","1.00","1005.22","0.00","1.00","2.73","49.81","141.92"
"Mon Feb 29 12:27:11 2016","1.00","19.02","0.00","1.00","42.69","-1.00","1.00","1005.22","0.00","1.00","0.36","47.17","140.42"
"Mon Feb 29 12:27:45 2016","1.00","19.02","0.00","1.00","41.12","-1.00","1.00","1005.17","0.00","1.00","1.57","48.78","147.30"
"Mon Feb 29 12:28:19 2016","1.00","19.12","0.00","1.00","41.79","-1.00","1.00","1005.19","0.00","1.00","2.52","49.76","151.46"
"Mon Feb 29 12:28:53 2016","1.00","19.18","0.00","1.00","41.70","-1.00","1.00","1005.23","0.00","1.00","1.82","48.65","151.73"
"Mon Feb 29 12:29:27 2016","1.00","18.91","0.00","1.00","42.31","-1.00","1.00","1005.23","0.00","1.00","1.43","48.32","152.40"
"Mon Feb 29 12:30:02 2016","1.00","18.96","0.00","1.00","41.93","-1.00","1.00","1005.23","0.00","1.00","2.30","47.58","152.21"
"Mon Feb 29 12:30:36 2016","1.00","19.16","0.00","1.00","41.82","-1.00","1.00","1005.23","0.00","1.00","1.24","46.55","152.14"
"Mon Feb 29 12:31:10 2016","1.00","19.09","0.00","1.00","41.90","-1.00","1.00","1005.25","0.00","1.00","3.06","50.02","158.00"
"Mon Feb 29 12:31:44 2016","1.00","19.09","0.00","1.00","41.20","-1.00","1.00","1005.24","0.00","1.00","1.49","48.30","156.64"
"Mon Feb 29 12:32:18 2016","1.00","19.13","0.00","1.00","41.35","-1.00","1.00","1005.23","0.00","1.00","1.96","49.95","159.98"
"Mon Feb 29 12:32:52 2016","1.00","19.12","0.00","1.00","41.80","-1.00","1.00","1005.24","0.00","1.00","2.39","48.92","159.33"
"Mon Feb 29 12:33:26 2016","1.00","19.08","0.00","1.00","40.29","-1.00","1.00","1005.22","0.00","1.00","3.12","49.80","161.36"
"Mon Feb 29 12:34:00 2016","1.00","19.18","0.00","1.00","41.77","-1.00","1.00","1005.23","0.00","1.00","5.44","49.94","162.01"
"Mon Feb 29 12:34:34 2016","1.00","19.13","0.00","1.00","42.28","-1.00","1.00","1005.31","0.00","1.00","1.04","49.62","161.45"
"Mon Feb 29 12:35:09 2016","1.00","19.10","0.00","1.00","41.82","-1.00","1.00","1005.27","0.00","1.00","1.51","49.33","161.95"
"Mon Feb 29 12:35:43 2016","1.00","19.20","0.00","1.00","41.94","-1.00","1.00","1005.24","0.00","1.00","1.59","48.46","161.26"
"Mon Feb 29 12:36:17 2016","1.00","19.19","0.00","1.00","42.58","-1.00","1.00","1005.28","0.00","1.00","3.63","50.47","164.53"
"Mon Feb 29 12:36:51 2016","1.00","19.20","0.00","1.00","41.72","-1.00","1.00","1005.30","0.00","1.00","0.74","48.73","163.32"
"Mon Feb 29 12:37:25 2016","1.00","19.24","0.00","1.00","41.84","-1.00","1.00","1005.28","0.00","1.00","2.49","50.02","165.61"
"Mon Feb 29 12:37:59 2016","1.00","19.01","0.00","1.00","42.24","-1.00","1.00","1005.27","0.00","1.00","1.80","49.82","166.23"
"Mon Feb 29 12:38:33 2016","1.00","19.16","0.00","1.00","41.99","-1.00","1.00","1005.34","0.00","1.00","1.50","49.86","166.56"
"Mon Feb 29 12:39:07 2016","1.00","19.12","0.00","1.00","41.80","-1.00","1.00","1005.32","0.00","1.00","3.36","49.97","167.22"
"Mon Feb 29 12:39:42 2016","1.00","19.20","0.00","1.00","42.16","-1.00","1.00","1005.34","0.00","1.00","1.60","49.78","167.62"
"Mon Feb 29 12:40:15 2016","1.00","19.17","0.00","1.00","42.02","-1.00","1.00","1005.31","0.00","1.00","1.46","49.82","167.47"
"Mon Feb 29 12:40:50 2016","1.00","19.14","0.00","1.00","41.93","-1.00","1.00","1005.33","0.00","1.00","1.26","49.34","167.27"
"Mon Feb 29 12:41:24 2016","1.00","19.28","0.00","1.00","42.35","-1.00","1.00","1005.30","0.00","1.00","2.90","50.37","169.06"
"Mon Feb 29 12:41:58 2016","1.00","19.09","0.00","1.00","41.70","-1.00","1.00","1005.29","0.00","1.00","2.67","50.42","169.76"
"Mon Feb 29 12:42:32 2016","1.00","19.00","0.00","1.00","41.61","-1.00","1.00","1005.26","0.00","1.00","1.11","49.78","168.85"
"Mon Feb 29 12:43:06 2016","1.00","19.13","0.00","1.00","41.85","-1.00","1.00","1005.32","0.00","1.00","2.39","50.40","168.74"
"Mon Feb 29 12:43:40 2016","1.00","19.17","0.00","1.00","40.10","-1.00","1.00","1005.29","0.00","1.00","1.72","49.52","170.32"
"Mon Feb 29 12:44:14 2016","1.00","19.21","0.00","1.00","41.78","-1.00","1.00","1005.29","0.00","1.00","1.25","49.91","170.36"
"Mon Feb 29 12:44:48 2016","1.00","19.09","0.00","1.00","41.78","-1.00","1.00","1005.26","0.00","1.00","2.01","50.07","171.16"
"Mon Feb 29 12:45:23 2016","1.00","19.00","0.00","1.00","42.05","-1.00","1.00","1005.34","0.00","1.00","2.81","50.60","171.56"
"Mon Feb 29 12:45:57 2016","1.00","19.17","0.00","1.00","42.24","-1.00","1.00","1005.36","0.00","1.00","359.85","50.54","171.57"
"Mon Feb 29 12:46:31 2016","1.00","19.13","0.00","1.00","42.04","-1.00","1.00","1005.31","0.00","1.00","1.20","50.04","172.56"
"Mon Feb 29 12:47:05 2016","1.00","19.10","0.00","1.00","41.96","-1.00","1.00","1005.30","0.00","1.00","1.22","50.06","172.56"
"Mon Feb 29 12:47:39 2016","1.00","19.00","0.00","1.00","41.77","-1.00","1.00","1005.37","0.00","1.00","1.97","50.00","173.92"
"Mon Feb 29 12:48:13 2016","1.00","19.10","0.00","1.00","42.12","-1.00","1.00","1005.31","0.00","1.00","3.20","50.82","174.12"
"Mon Feb 29 12:48:47 2016","1.00","19.03","0.00","1.00","42.10","-1.00","1.00","1005.29","0.00","1.00","1.66","50.62","175.13"
"Mon Feb 29 12:49:21 2016","1.00","19.03","0.00","1.00","42.06","-1.00","1.00","1005.35","0.00","1.00","2.00","50.22","175.74"
"Mon Feb 29 12:49:56 2016","1.00","19.16","0.00","1.00","42.11","-1.00","1.00","1005.33","0.00","1.00","1.64","50.31","176.32"
"Mon Feb 29 12:50:30 2016","1.00","19.05","0.00","1.00","42.01","-1.00","1.00","1005.32","0.00","1.00","0.34","50.26","177.18"
"Mon Feb 29 12:51:04 2016","1.00","19.21","0.00","1.00","41.97","-1.00","1.00","1005.37","0.00","1.00","1.58","50.51","177.35"
"Mon Feb 29 12:51:38 2016","1.00","19.13","0.00","1.00","42.23","-1.00","1.00","1005.27","0.00","1.00","1.52","49.88","178.09"
"Mon Feb 29 12:52:12 2016","1.00","19.10","0.00","1.00","42.43","-1.00","1.00","1005.30","0.00","1.00","1.60","49.90","178.42"
"Mon Feb 29 12:52:46 2016","1.00","19.21","0.00","1.00","42.14","-1.00","1.00","1005.29","0.00","1.00","1.80","50.68","179.18"
"Mon Feb 29 12:53:20 2016","1.00","19.20","0.00","1.00","42.26","-1.00","1.00","1005.26","0.00","1.00","1.15","49.93","179.95"
"Mon Feb 29 12:53:54 2016","1.00","19.14","0.00","1.00","42.09","-1.00","1.00","1005.32","0.00","1.00","1.35","50.74","180.23"
"Mon Feb 29 12:54:28 2016","1.00","19.15","0.00","1.00","42.16","-1.00","1.00","1005.29","0.00","1.00","2.73","50.83","181.11"
"Mon Feb 29 12:55:03 2016","1.00","19.17","0.00","1.00","41.98","-1.00","1.00","1005.30","0.00","1.00","0.54","50.50","181.74"
"Mon Feb 29 12:55:37 2016","1.00","19.08","0.00","1.00","42.01","-1.00","1.00","1005.30","0.00","1.00","1.30","50.57","182.68"
"Mon Feb 29 12:56:11 2016","1.00","19.19","0.00","1.00","42.00","-1.00","1.00","1005.32","0.00","1.00","6.23","50.18","183.81"
"Mon Feb 29 12:56:45 2016","1.00","19.05","0.00","1.00","43.33","-1.00","1.00","1005.32","0.00","1.00","2.27","50.63","183.80"
"Mon Feb 29 12:57:19 2016","1.00","19.03","0.00","1.00","42.42","-1.00","1.00","1005.34","0.00","1.00","1.04","50.25","184.06"
"Mon Feb 29 12:57:53 2016","1.00","19.23","0.00","1.00","42.09","-1.00","1.00","1005.27","0.00","1.00","359.75","50.38","184.90"
"Mon Feb 29 12:58:27 2016","1.00","19.24","0.00","1.00","42.23","-1.00","1.00","1005.31","0.00","1.00","2.53","50.39","185.22"
"Mon Feb 29 12:59:01 2016","1.00","19.18","0.00","1.00","41.80","-1.00","1.00","1005.23","0.00","1.00","3.01","50.02","186.10"
"Mon Feb 29 12:59:35 2016","1.00","19.22","0.00","1.00","42.20","-1.00","1.00","1005.24","0.00","1.00","3.09","49.44","186.89"
"Mon Feb 29 13:00:09 2016","1.00","19.18","0.00","1.00","42.02","-1.00","1.00","1005.19","0.00","1.00","2.10","50.16","187.52"
"Mon Feb 29 13:00:44 2016","1.00","19.15","0.00","1.00","41.38","-1.00","1.00","1005.20","0.00","1.00","2.55","50.05","188.10"
"Mon Feb 29 13:01:18 2016","1.00","19.14","0.00","1.00","42.07","-1.00","1.00","1005.25","0.00","1.00","359.18","50.06","188.92"
"Mon Feb 29 13:01:52 2016","1.00","19.21","0.00","1.00","42.21","-1.00","1.00","1005.24","0.00","1.00","1.08","50.94","188.86"
"Mon Feb 29 13:02:26 2016","1.00","18.90","0.00","1.00","42.30","-1.00","1.00","1005.21","0.00","1.00","1.70","50.01","189.81"
"Mon Feb 29 13:03:00 2016","1.00","19.10","0.00","1.00","42.14","-1.00","1.00","1005.22","0.00","1.00","1.54","50.02","190.42"
"Mon Feb 29 13:03:34 2016","1.00","19.15","0.00","1.00","43.03","-1.00","1.00","1005.18","0.00","1.00","0.57","50.16","191.83"
"Mon Feb 29 13:04:08 2016","1.00","19.15","0.00","1.00","42.35","-1.00","1.00","1005.24","0.00","1.00","2.32","50.00","192.60"
"Mon Feb 29 13:04:42 2016","1.00","19.20","0.00","1.00","43.37","-1.00","1.00","1005.19","0.00","1.00","2.41","49.92","194.06"
"Mon Feb 29 13:05:17 2016","1.00","19.08","0.00","1.00","42.20","-1.00","1.00","1005.17","0.00","1.00","1.14","49.14","195.01"
"Mon Feb 29 13:05:51 2016","1.00","19.23","0.00","1.00","42.20","-1.00","1.00","1005.26","0.00","1.00","1.40","50.33","194.06"
"Mon Feb 29 13:06:25 2016","1.00","19.23","0.00","1.00","42.13","-1.00","1.00","1005.21","0.00","1.00","2.42","49.05","195.93"
